"sys_id","number","short_description","priority","urgency","impact","state","category","subcategory","opened_at","resolved_at","closed_at","location","cmdb_ci","assignment_group","sys_updated_on"
"50e81230bc04439048ee1fdbfeb975b2","INC0303071","? Prometheus - nsxt_exporter - NsxtTransportNodeStatus","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 10:15:41","02.04.2026 10:30:24","","","","TI TECH CIS Networks","02.04.2026 10:30:24"
"c0e85ab07180c79074144e981a49cf0c","INC0303070","Account showing locked","4 - Low","3 - Low","3 - Low (less than 100 users)","On Hold","Account Locked","","02.04.2026 10:15:40","","","","","L1 ServiceDesk","02.04.2026 10:20:39"
"2bd85230bc04439048ee1fdbfeb9754d","INC0303069","? Prometheus - nsxt_exporter - NsxtTransportNodeStatus","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 10:15:38","02.04.2026 10:30:17","","","","TI TECH CIS Networks","02.04.2026 10:30:17"
"87d81230bc04439048ee1fdbfeb97555","INC0303068","? Prometheus - nsxt_exporter - NsxtTransportNodeStatus","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 10:15:35","02.04.2026 10:30:38","","","","TI TECH CIS Networks","02.04.2026 10:30:38"
"46d856bcbcc0439048ee1fdbfeb975ae","INC0303067","? Prometheus - nsxt_exporter - NsxtTransportNodeStatus","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 10:15:31","02.04.2026 10:30:23","","","","TI TECH CIS Networks","02.04.2026 10:30:23"
"5627d67084c48f90edc2850207094fdf","INC0303066","Pas de reseau sur mon portable téléphonique ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Hardware issue","","02.04.2026 10:14:08","","","","","CTN ICT L2 Support","02.04.2026 10:44:53"
"617792f4bcc0439048ee1fdbfeb975c6","INC0303065","Software center not opening ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 10:09:29","","","","","TI DIWP End User Computing","02.04.2026 10:46:22"
"2c26da3cc88c8f50f7c4a19afc1a2033","INC0303063","Device exception to be able to Use Mail merge feature to send emails for HR Activities- GVA247958-2024","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Security","","02.04.2026 10:03:40","","","","","TI ISGO CSRC","02.04.2026 10:16:36"
"9da55ab484848f90edc2850207094f99","INC0303061","Update of group addresses","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Information","","02.04.2026 10:03:08","02.04.2026 10:36:46","","","","L1 ServiceDesk","02.04.2026 10:36:46"
"74069ef895c88f505df6650d2f759db7","INC0303062","SCTASK0497493 - ICRC applications are not opening: JDE, ProFiles, STM - oscar.gva.icrc.priv’s server IP address could not be found","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 10:03:08","","","","","L1 ServiceDesk","02.04.2026 10:03:25"
"1e75d6b085c04f50b210b11f4b121ba8","INC0303060","? Prometheus - esx03-utd-b3-ch04-s3.gva.icrc.priv - VmwareHostPowerState","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 10:00:48","02.04.2026 10:30:14","","","","TI TECH CIS Core Infra","02.04.2026 10:30:14"
"e97556b085c04f50b210b11f4b121b68","INC0303059","? Prometheus - gvahtrdb01p.gva.icrc.priv - PostgresqlTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 10:00:45","","","","","TI TECH AI","02.04.2026 10:00:45"
"a075d2b085c04f50b210b11f4b121b09","INC0303058","? Prometheus - gvahtrdb02p.gva.icrc.priv - PostgresqlTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 10:00:41","","","","","TI TECH AI","02.04.2026 10:00:41"
"776592b085c04f50b210b11f4b121b7b","INC0303057","? Prometheus - esx03-p-b3-ch01-s5.gva.icrc.priv - VmwareHostHighDroppedPacketsRx","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 10:00:38","02.04.2026 10:30:35","","","","TI TECH CIS Core Infra","02.04.2026 10:30:35"
"f66512b085c04f50b210b11f4b121ba2","INC0303056","? Prometheus - datastore1 (9) - VmwareDatastoreAccessibility","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 10:00:34","02.04.2026 10:30:52","","","","TI TECH CIS Core Infra","02.04.2026 10:30:52"
"4e65de7085c04f50b210b11f4b121b12","INC0303055","? Prometheus - intersight_exporter - IntersightBladeSummaryHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 10:00:31","","","","","TI TECH CIS Core Infra","02.04.2026 10:51:32"
"750252bcc84c8f50f7c4a19afc1a20bc","INC0303051","? Prometheus - SUPD41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 09:45:44","","","","","DAM ICT L2 Support","02.04.2026 09:45:44"
"c9029af085804f50b210b11f4b121be9","INC0303049","Software Center is missing WIN 11 update on device JER195130-2024 / ICRC-ENZ3HX6IVY","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 09:45:41","","","","","L1 ServiceDesk","02.04.2026 09:58:29"
"850296bcc84c8f50f7c4a19afc1a200a","INC0303050","? Prometheus - SUPI41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 09:45:41","","","","","DAM ICT L2 Support","02.04.2026 09:45:41"
"500256bcc84c8f50f7c4a19afc1a20b8","INC0303048","? Prometheus - SUPA41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 09:45:38","","","","","DAM ICT L2 Support","02.04.2026 09:45:38"
"eff156bcc84c8f50f7c4a19afc1a208a","INC0303047","? Prometheus - SUPH41.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 09:45:35","","","","","DAM ICT L2 Support","02.04.2026 09:45:35"
"fef1d2bcc84c8f50f7c4a19afc1a2088","INC0303046","? Prometheus - gvajdbcn05p.gva.icrc.priv - JDEBlockingSessions","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 09:45:32","02.04.2026 10:00:07","","","","TI EXPR LOGFIN","02.04.2026 10:00:07"
"86f112bcc84c8f50f7c4a19afc1a2022","INC0303045","? Prometheus - RRAD11FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 09:45:28","02.04.2026 10:30:38","","","","BAG ICT L2 Support","02.04.2026 10:30:38"
"f891523084448f90edc2850207094fda","INC0303044","access to internal mediahub","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 09:44:55","","","","","IM L2 Support","02.04.2026 10:36:54"
"87b0d6fc718c879074144e981a49cfed","INC0303043","MOU-Integration failure with PeopleSoft (CNTR0010501)","4 - Low","3 - Low","3 - Low (less than 100 users)","New","","","02.04.2026 09:40:06","","","","ServiceNow","TI DIWP Services","02.04.2026 09:40:06"
"f0b092fc718c879074144e981a49cf9c","INC0303042","MOU-Integration failure with PeopleSoft (CNTR0010504)","4 - Low","3 - Low","3 - Low (less than 100 users)","New","","","02.04.2026 09:39:57","","","","ServiceNow","TI DIWP Services","02.04.2026 09:39:57"
"508f8ef084048f90edc2850207094f5a","INC0303041","No internet access on modem","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 09:37:15","","","","","DAM ICT L2 Support","02.04.2026 10:19:33"
"02af0e3484048f90edc2850207094fef","INC0303040","Internet connexion very weak","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 09:36:51","","","","","NAI ICT L2 Support","02.04.2026 09:40:06"
"5e8eca3084048f90edc2850207094f1e","INC0303039","? Prometheus - BUKA21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 09:30:28","","","","","BUK ICT L2 Support","02.04.2026 09:30:28"
"f62d46b8714c879074144e981a49cf7d","INC0303038","ON ERROR tasks stuck","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 09:24:30","02.04.2026 09:48:13","","","","TI User Management","02.04.2026 09:48:13"
"7119027095488f505df6650d2f759dc1","INC0303037","Facilitator unable to access ilearn","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","","","02.04.2026 09:17:32","","","","","L1 ServiceDesk","02.04.2026 09:20:28"
"521bc2b495488f505df6650d2f759d3f","INC0303036","? Prometheus - esx03-p-b3-ch01-s5.gva.icrc.priv - VmwareHostHighDroppedPacketsRx","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 09:15:28","02.04.2026 09:30:08","","","","TI TECH CIS Core Infra","02.04.2026 09:30:08"
"ac18ce7c85cc0f50b210b11f4b121bb8","INC0303035","External user Priscilla Absi needs MFA number updated to +61447691474","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Assistance","","02.04.2026 09:02:14","","","","","TI External Support","02.04.2026 09:23:21"
"08d78ef895088f505df6650d2f759d4f","INC0303034","Access issue due to Ilearn","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Assistance","","02.04.2026 09:01:07","02.04.2026 09:22:57","","","","L1 ServiceDesk","02.04.2026 09:22:57"
"e3e5caf8bc0c039048ee1fdbfeb975b7","INC0303033","BitLocker key for JER194821-2023 / ICRC-ThLB6GbmRh","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","BitLocker","","02.04.2026 08:52:53","","","","","JER ICT L2 Support","02.04.2026 08:53:23"
"a11542b0c8c88f50f7c4a19afc1a204d","INC0303032","Issues with our blog ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Assistance","","02.04.2026 08:52:42","","","","","L1 ServiceDesk","02.04.2026 10:20:19"
"19d582f8bc0c039048ee1fdbfeb975a2","INC0303031","Error on output creation","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Data loss / corruption","","02.04.2026 08:52:27","","","","","TI EXPR Activity Management","02.04.2026 10:49:36"
"4b7442f071c8879074144e981a49cf53","INC0303030","Ms excel problem","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Assistance","","02.04.2026 08:49:43","","","","","NAI ICT L2 Support","02.04.2026 09:21:55"
"43150a7095088f505df6650d2f759d35","INC0303029","Bitlocker key for JER195899-2025","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","BitLocker","","02.04.2026 08:49:18","","","","","RAM ICT L2 Support","02.04.2026 08:50:20"
"0c94467085cc0f50b210b11f4b121b03","INC0303028","Stephane Tanon's account is locked","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Assistance","","02.04.2026 08:46:55","02.04.2026 08:47:52","","","","L1 ServiceDesk","02.04.2026 08:47:52"
"ebe3867c95c48f505df6650d2f759d02","INC0303027","Facillitator not able to log into ilearn. Authetication issue","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Assistance","","02.04.2026 08:46:10","","","","","L1 ServiceDesk","02.04.2026 08:55:26"
"9ca3423c95c48f505df6650d2f759d3f","INC0303026","Fortinet Client Problem","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 08:43:40","","","","","AMM ICT L2 Support","02.04.2026 09:05:06"
"a1f2cef884008f90edc2850207094f9c","INC0303025","bitlocker key needed","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","BitLocker","","02.04.2026 08:42:16","02.04.2026 09:44:09","","","","L1 ServiceDesk","02.04.2026 09:44:09"
"0de2467895c48f505df6650d2f759d46","INC0303024","Issue with access to internal links","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 08:39:36","02.04.2026 10:44:09","","","","L1 ServiceDesk","02.04.2026 10:44:09"
"4b31023cc8488f50f7c4a19afc1a2031","INC0303023","Printer P015_Supply Problem","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Hardware","","02.04.2026 08:39:00","","","","","KAB ICT L2 Support","02.04.2026 08:39:00"
"9151c6b4858c0f50b210b11f4b121bfc","INC0303022","atanon@icrc.org account locked out","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Account Locked","","02.04.2026 08:37:12","02.04.2026 08:51:40","","","","L1 ServiceDesk","02.04.2026 08:51:40"
"d5524eb8bcc8039048ee1fdbfeb97506","INC0303021","Drive O missing","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 08:37:10","02.04.2026 08:41:21","","","","L1 ServiceDesk","02.04.2026 08:41:21"
"770102f084008f90edc2850207094f62","INC0303020","Users unable to validate and save forms (Parser Error) - Gaza","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Assistance","","02.04.2026 08:31:36","","","","","DCMS Support - EN","02.04.2026 08:35:46"
"cedfb17c84cc4f90edc2850207094f4a","INC0303019","Microsoft Intune admin center","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Assistance","","02.04.2026 08:30:22","02.04.2026 10:40:13","","","","L1 ServiceDesk","02.04.2026 10:40:13"
"be6fb57cbc88039048ee1fdbfeb975c4","INC0303018","Account Locked ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Account Locked","","02.04.2026 08:24:26","","","","","L1 ServiceDesk","02.04.2026 08:24:44"
"fd6f39f884cc4f90edc2850207094f0a","INC0303017","Superset error user access - Gaza","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Access rights","","02.04.2026 08:24:22","","","","","DCMS Support - EN","02.04.2026 08:31:10"
"14ce31fc854c0f50b210b11f4b121bb4","INC0303016","Bitlocker GVA239944-2023","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","BitLocker","","02.04.2026 08:21:33","02.04.2026 08:59:37","","","","JUB ICT L2 Support","02.04.2026 08:59:37"
"db0ebd3c854c0f50b210b11f4b121b49","INC0303015","GEBREYOHANS cannot access VDI icttoolsfield  ","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Assistance","","02.04.2026 08:18:28","02.04.2026 08:22:31","","","","L1 ServiceDesk","02.04.2026 08:22:31"
"1bcb353c848c4f90edc2850207094f37","INC0303014","Outlook is not connected","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 08:13:21","02.04.2026 08:44:49","","","","L1 ServiceDesk","02.04.2026 08:44:49"
"bacb35b4854c0f50b210b11f4b121b4b","INC0303013","Olivier BITSCH (obitsch@icrc.org) cannot access his account","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Assistance","","02.04.2026 08:08:36","","","","","TI User Management","02.04.2026 09:13:05"
"980b39f0854c0f50b210b11f4b121bfb","INC0303012","Laptop hardisk issue","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Hardware","","02.04.2026 08:08:07","","","","","NAI ICT L2 Support","02.04.2026 09:01:30"
"20aab5b0854c0f50b210b11f4b121b59","INC0303011","Outlook is not syncing with the server","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 08:05:47","","","","","JER ICT L2 Support","02.04.2026 09:48:32"
"250931f8c8448f50f7c4a19afc1a20ee","INC0303010","FortiClient cant connect remotly","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 08:00:34","02.04.2026 08:34:25","","","","L1 ServiceDesk","02.04.2026 08:34:25"
"64f97138bc08039048ee1fdbfeb9758e","INC0303009","? Prometheus - gvaipamapp03p.gva.icrc.priv - SolidserverServFailCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 08:00:32","","","","","TI TECH CIS Networks","02.04.2026 09:39:35"
"3fe93138bc08039048ee1fdbfeb975d3","INC0303008","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 08:00:28","02.04.2026 08:30:06","","","","TI DIWP Notes Platform","02.04.2026 08:30:06"
"00867db8bcc4039048ee1fdbfeb9751f","INC0303007","? Prometheus - 10.130.2.90 - CollectorNodeDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 07:45:28","02.04.2026 10:00:07","","","","TI TECH HC Cloud Native","02.04.2026 10:00:07"
"c154bdf871c4879074144e981a49cf56","INC0303006","Access IIBB Ibb Mailbox <IBB_Ibb_Mailbox@icrc.org>","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Information","","02.04.2026 07:40:46","02.04.2026 08:21:21","","","","L1 ServiceDesk","02.04.2026 08:21:21"
"7122397c85c80f50b210b11f4b121bf1","INC0303005","Issues I Am Facing with My Laptop  ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 07:32:53","","","","","MEK ICT L2 Support","02.04.2026 07:44:52"
"5913793871c4879074144e981a49cf3a","INC0303004","? Prometheus - gvaipamapp03p.gva.icrc.priv - SolidserverServFailCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 07:30:32","","","","","TI TECH CIS Networks","02.04.2026 09:39:35"
"dc13313871c4879074144e981a49cf40","INC0303003","? Prometheus - gvacfsp2app10p.gva.icrc.priv - WindowsServerDiskSpaceUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 07:30:29","02.04.2026 08:00:07","","","","TI DIWP Collaboration Productivity","02.04.2026 08:00:07"
"b6be29f0bc84039048ee1fdbfeb9753c","INC0303002","Recovery ley Computer: GVA223134-2022.GVA.ICRC.Priv","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","BitLocker","","02.04.2026 07:11:31","","","","","LON ICT L2 Support","02.04.2026 07:13:43"
"46fd6d3485c80f50b210b11f4b121b91","INC0303001","BitLocker Recovery Key Request for GVA247875-2024  ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","BitLocker","","02.04.2026 07:08:12","","","","","NAI ICT L2 Support","02.04.2026 08:24:56"
"383ce97085c80f50b210b11f4b121b21","INC0303000","? Prometheus - gvamimapp01p.gva.icrc.priv - MIM_FIMSynchronizationService","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 07:00:29","","","","","TI ISGO IAM","02.04.2026 07:14:34"
"52f82d34bc44039048ee1fdbfeb9751b","INC0302998","Recovery key Computer: GVA229997-2022.GVA.ICRC.Priv","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","BitLocker","","02.04.2026 06:46:22","02.04.2026 07:40:07","","","","AMM ICT L2 Support","02.04.2026 07:40:07"
"c5c82d307184879074144e981a49cf39","INC0302997","? Prometheus - OGUL1UPS01 - UpsTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 06:45:28","02.04.2026 07:00:07","","","","AFC ICT L2 Support","02.04.2026 07:00:07"
"57f7ed3895c08f505df6650d2f759db8","INC0302996","Unable to connect FortiClient ","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 06:42:04","02.04.2026 06:52:52","","","","YAN ICT L2 Support","02.04.2026 06:52:52"
"87f6657c84c84f90edc2850207094f79","INC0302995","Remap Printers-1.2 ICRC ","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Assistance","","02.04.2026 06:38:38","","","","","YAN ICT L2 Support","02.04.2026 07:13:37"
"a555e5b884c84f90edc2850207094fdd","INC0302994","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 06:30:28","02.04.2026 07:00:06","","","","TI DIWP Notes Platform","02.04.2026 07:00:06"
"fe212d7084c84f90edc2850207094f27","INC0302993","Send/Receive on outlook not functioning, no access to messages","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 06:17:07","02.04.2026 08:24:13","","","","L1 ServiceDesk","02.04.2026 08:24:13"
"b3e16174bc04039048ee1fdbfeb9758f","INC0302992","? Prometheus - RNDJ24FGT - FortigateSiteDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 06:15:37","02.04.2026 09:00:06","","","","NDJ ICT L2 Support","02.04.2026 09:00:06"
"c3e16174bc04039048ee1fdbfeb975cb","INC0302991","? Prometheus - KABFGT - FortigateWanLatencyDeviation","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 06:15:33","","","","","KAB ICT L2 Support","02.04.2026 06:29:02"
"52e16174bc04039048ee1fdbfeb97565","INC0302990","? Prometheus - esx03-p-b3-ch01-s5.gva.icrc.priv - VmwareHostHighDroppedPacketsRx","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 06:15:31","02.04.2026 06:30:06","","","","TI TECH CIS Core Infra","02.04.2026 06:30:06"
"885f1d3c7104879074144e981a49cffb","INC0302989","Forticlient is not connecting while working remotely","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 06:11:52","02.04.2026 06:39:01","","","","L1 ServiceDesk","02.04.2026 06:39:01"
"8f0b1db085480f50b210b11f4b121b91","INC0302988","? Prometheus - gvaeaidb04p.gva.icrc.priv - EAIEmployeeErrors","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 05:45:32","02.04.2026 06:30:07","","","","TI TECH Integration Factory","02.04.2026 06:30:07"
"860b19b085480f50b210b11f4b121bbd","INC0302987","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 05:45:28","02.04.2026 06:00:07","","","","TI DIWP Notes Platform","02.04.2026 06:00:07"
"d2e85d7484884f90edc2850207094f1f","INC0302986","Unable to connect to FortiClient VPN","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 05:36:12","","","","","TI TECH CIS Networks","02.04.2026 09:39:36"
"6a975d7cc8008f50f7c4a19afc1a20de","INC0302985","? Prometheus - 10.130.2.90 - CollectorNodeDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 05:30:28","02.04.2026 07:30:06","","","","TI TECH HC Cloud Native","02.04.2026 07:30:06"
"bf245978bc80039048ee1fdbfeb9756c","INC0302984","? Prometheus - esx03-p-b3-ch01-s5.gva.icrc.priv - VmwareHostHighDroppedPacketsRx","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 05:15:32","02.04.2026 05:30:08","","","","TI TECH CIS Core Infra","02.04.2026 05:30:08"
"3a241978bc80039048ee1fdbfeb975a6","INC0302983","? Prometheus - BOGA21.gva.icrc.priv - WindowsServerDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 05:15:28","02.04.2026 05:30:07","","","","BOG ICT L2 Support","02.04.2026 05:30:07"
"8853993495408f505df6650d2f759d21","INC0302982","Unable to print in YAN site","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 05:12:24","02.04.2026 06:51:37","","","","YAN ICT L2 Support","02.04.2026 06:51:37"
"c3b01d3095408f505df6650d2f759d1f","INC0302981","? Prometheus - LIMH21.gva.icrc.priv - BackupTooOld","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 05:00:28","","","","","LIM ICT L2 Support","02.04.2026 05:00:29"
"1b4d09bc85c40f50b210b11f4b121b49","INC0302980","? Prometheus - WASH21.gva.icrc.priv - BackupTooOld","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 04:45:28","","","","","LIM ICT L2 Support","02.04.2026 04:45:28"
"24c985f4c8cc4f50f7c4a19afc1a20e3","INC0302979","Fail to open Outlook after application upgrade ","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Assistance","","02.04.2026 04:33:42","02.04.2026 05:56:17","","","","L1 ServiceDesk","02.04.2026 05:56:17"
"d11a81b4bc40039048ee1fdbfeb9757a","INC0302978","ICRC – ReMap Printers – 1.2 - Not found","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Assistance","","02.04.2026 04:33:31","02.04.2026 05:34:09","","","","L1 ServiceDesk","02.04.2026 05:34:09"
"f7c4c5bc95cc4f505df6650d2f759dd9","INC0302977","Cannot find “ ICRC – ReMap Printers – 1.2” from Software Center","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Assistance","","02.04.2026 04:10:45","02.04.2026 05:31:32","","","","L1 ServiceDesk","02.04.2026 05:31:32"
"81b8b03c950c4f505df6650d2f759db0","INC0302976","? Prometheus - gvaeaidbcn01p.gva.icrc.priv - BizTalkNonResumableSuspendedMessages","4 - Low","3 - Low","3 - Low (less than 100 users)","In Progress","Degraded Service","","02.04.2026 03:15:28","","","","","TI TECH Integration Factory","02.04.2026 08:11:56"
"e5d1b4f485440f50b210b11f4b121b54","INC0302975","? Prometheus - gvaetldb04p.gva.icrc.priv - WindowsServerDiskSpaceUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 02:45:28","02.04.2026 10:12:42","","","","TI TECH Integration Factory","02.04.2026 10:12:42"
"db87a4f0bc4ccf5048ee1fdbfeb97581","INC0302974","? Prometheus - OGUL1UPS01 - UpsTargetDown","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 02:00:32","02.04.2026 02:30:07","","","","AFC ICT L2 Support","02.04.2026 02:30:07"
"de8764f0bc4ccf5048ee1fdbfeb9759e","INC0302973","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 02:00:28","02.04.2026 02:30:08","","","","TI DIWP Notes Platform","02.04.2026 02:30:08"
"3614e43085040f50b210b11f4b121bfa","INC0302972","? Prometheus - gvacfsp2app10p.gva.icrc.priv - WindowsServerDiskSpaceUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 01:45:29","02.04.2026 05:30:06","","","","TI DIWP Collaboration Productivity","02.04.2026 05:30:06"
"30b0a8f4bc0ccf5048ee1fdbfeb9757c","INC0302971","? Prometheus - TUNH21.gva.icrc.priv - BackupHealthCritical","4 - Low","3 - Low","3 - Low (less than 100 users)","New","Degraded Service","","02.04.2026 01:30:36","","","","","TUN ICT L2 Support","02.04.2026 01:30:36"
"04b0a8f4bc0ccf5048ee1fdbfeb975c9","INC0302970","? Prometheus - logging-loki-ingester-http - LokiRequestLatency","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 01:30:33","02.04.2026 02:00:06","","","","TI TECH HC Cloud Native","02.04.2026 02:00:06"
"5fa028f4bc0ccf5048ee1fdbfeb9751f","INC0302969","? Prometheus - gvalnwaapp03p.gva.icrc.priv - WindowsServerMemoryUsage","4 - Low","3 - Low","3 - Low (less than 100 users)","Resolved","Degraded Service","","02.04.2026 01:30:30","02.04.2026 02:30:06","","","","TI DIWP Notes Platform","02.04.2026 02:30:06"
